measure_id,measure_name,ibge_code,muni_name,state_id,state,cause_id,cause_name,sex_id,sex,age_id,age_name,year,metric,mx,lower,upper
1,Deaths,130080,Borba,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2003,Rate,2.478297817,1.561488757,3.738595784
1,Deaths,130080,Borba,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2004,Rate,2.594549857,1.636778477,3.902987239
1,Deaths,130080,Borba,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2005,Rate,2.485768387,1.592788801,3.850546255
1,Deaths,130080,Borba,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2006,Rate,2.544509978,1.57945574,3.808179766
1,Deaths,130080,Borba,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2007,Rate,2.569217238,1.60158768,3.863704783
1,Deaths,130080,Borba,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2008,Rate,2.791841668,1.753812915,4.186673567
1,Deaths,130080,Borba,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2009,Rate,2.741893833,1.697684075,4.2175412
1,Deaths,130080,Borba,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2010,Rate,2.81154316,1.70079749,4.464078602
1,Deaths,130080,Borba,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2011,Rate,2.733498769,1.658137553,4.306811738
1,Deaths,130080,Borba,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2012,Rate,2.700319179,1.587944716,4.320427491
1,Deaths,130080,Borba,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2013,Rate,2.807003077,1.607892007,4.506268545
1,Deaths,130080,Borba,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2014,Rate,2.720322265,1.55621603,4.423613197
1,Deaths,130080,Borba,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2015,Rate,2.742054667,1.581128078,4.560354906
1,Deaths,130080,Borba,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2001,Rate,2.825115206,2.026339079,3.916915259
1,Deaths,130080,Borba,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2002,Rate,2.871049831,2.071050508,3.897093724
1,Deaths,130080,Borba,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2003,Rate,3.002532335,2.154894509,4.145244661
1,Deaths,130080,Borba,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2004,Rate,3.078288909,2.230777727,4.182290785
1,Deaths,130080,Borba,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2005,Rate,3.005672453,2.196331444,4.131212841
1,Deaths,130080,Borba,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2006,Rate,3.096797504,2.280165536,4.230435748
1,Deaths,130080,Borba,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2007,Rate,3.139228389,2.266153109,4.251021035
1,Deaths,130080,Borba,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2008,Rate,3.454435339,2.495879452,4.7167366
1,Deaths,130080,Borba,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2009,Rate,3.482129155,2.547094934,4.846668967
1,Deaths,130080,Borba,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2010,Rate,3.574188322,2.554498783,5.052508946
1,Deaths,130080,Borba,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2011,Rate,3.550005785,2.521404117,4.944788483
1,Deaths,130080,Borba,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2012,Rate,3.595912627,2.519469133,5.095082372
1,Deaths,130080,Borba,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2013,Rate,3.720466574,2.579463632,5.264370966
1,Deaths,130080,Borba,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2014,Rate,3.670885905,2.513055332,5.234897644
1,Deaths,130080,Borba,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2015,Rate,3.767313735,2.569261349,5.436090068
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2001,Rate,2.789682497,1.387658815,4.883442815
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2002,Rate,2.847955187,1.427790613,4.987039941
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2003,Rate,2.958507394,1.440587918,5.19494465
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2004,Rate,2.913470253,1.45507931,5.032659283
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2005,Rate,3.036016877,1.48946761,5.304623641
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2006,Rate,2.953365931,1.435531411,5.160435385
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2007,Rate,3.0181908,1.465434007,5.438975776
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2008,Rate,3.379242341,1.617160076,6.104069886
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2009,Rate,3.4174188,1.606882981,6.192821122
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2010,Rate,3.427447614,1.603424084,6.33591897
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2011,Rate,3.37258515,1.578624114,6.342280712
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2012,Rate,3.399638735,1.495939222,6.478448318
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2013,Rate,3.457443267,1.481670694,6.512753413
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2014,Rate,3.482626652,1.469865183,6.532211454
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2015,Rate,3.49596797,1.422571239,6.904360474
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2001,Rate,2.518286464,1.243195361,4.693417772
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2002,Rate,2.469293751,1.231054755,4.656657721
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2003,Rate,2.493190013,1.245012266,4.65769643
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2004,Rate,2.552152632,1.297273977,4.748847017
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2005,Rate,2.640059251,1.324823885,4.876305094
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2006,Rate,2.539666131,1.258003704,4.639675126
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2007,Rate,2.594763498,1.292425972,4.712898144
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2008,Rate,2.853701942,1.393413501,5.170291819
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2009,Rate,2.820070661,1.362497847,5.315323959
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2010,Rate,2.889821968,1.397338548,5.547762393
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2011,Rate,2.759450009,1.322229754,5.263852384
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2012,Rate,2.707666929,1.24514303,5.295484934
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2013,Rate,2.770168115,1.235588719,5.539557447
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2014,Rate,2.723715234,1.181852353,5.478256002
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2015,Rate,2.690901624,1.152758912,5.58501265
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2001,Rate,2.633726136,1.654823648,4.072090544
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2002,Rate,2.655082133,1.649264986,4.09050701
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2003,Rate,2.733440257,1.720429823,4.223784809
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2004,Rate,2.727323825,1.687628739,4.263947433
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2005,Rate,2.851754531,1.793172766,4.465230721
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2006,Rate,2.752063273,1.719299218,4.307049297
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2007,Rate,2.823385172,1.736300974,4.455971942
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2008,Rate,3.147456482,1.920362294,5.101743942
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2009,Rate,3.162339499,1.927950234,5.193995726
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2010,Rate,3.17289784,1.893047003,5.252134866
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2011,Rate,3.089315439,1.80361864,5.059623458
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2012,Rate,3.099054479,1.762946566,5.135358082
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2013,Rate,3.142094835,1.812126976,5.247290376
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2014,Rate,3.133645839,1.738138058,5.268463167
1,Deaths,130083,Caapiranga,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2015,Rate,3.131175492,1.685384836,5.396260042
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2001,Rate,2.751144579,1.461320852,4.910647494
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2002,Rate,2.846943525,1.487117184,5.039153822
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2003,Rate,2.885807306,1.521535243,5.11485616
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2004,Rate,2.854573859,1.512862847,4.941789036
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2005,Rate,2.691578151,1.430507835,4.678164475
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2006,Rate,2.712963654,1.444070543,4.773213421
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2007,Rate,2.676866698,1.377880875,4.728238611
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2008,Rate,3.127441437,1.613210203,5.493416115
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2009,Rate,2.892300735,1.463950339,5.172043978
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2010,Rate,2.982371526,1.469513469,5.453054812
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2011,Rate,2.727688267,1.352723126,4.980915705
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2012,Rate,2.674664711,1.262510725,4.956392577
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2013,Rate,2.719019714,1.294987827,5.052632676
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2014,Rate,2.735790156,1.231821483,5.096253746
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2015,Rate,2.718331187,1.246649888,5.239538104
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2001,Rate,2.385188526,1.177617068,4.189404713
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2002,Rate,2.386801774,1.180335536,4.208389131
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2003,Rate,2.343591078,1.168472233,4.052940961
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2004,Rate,2.368160593,1.174784082,4.143469173
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2005,Rate,2.191341988,1.088691824,3.868500965
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2006,Rate,2.20228719,1.078622336,3.780343653
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2007,Rate,2.160573532,1.0628017,3.726303533
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2008,Rate,2.460063255,1.183791549,4.354896806
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2009,Rate,2.152856038,1.042137863,3.888971526
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2010,Rate,2.27976519,1.061411239,4.092597923
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2011,Rate,1.981991244,0.942886059,3.560688372
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2012,Rate,1.869629324,0.854630812,3.477742325
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2013,Rate,1.949095617,0.880910995,3.656247717
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2014,Rate,1.910021071,0.833814779,3.651124955
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2015,Rate,1.865146383,0.795113868,3.663077697
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2001,Rate,2.538289031,1.508524213,3.955073195
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2002,Rate,2.601989798,1.561043121,4.034190958
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2003,Rate,2.608762146,1.552612721,4.02752568
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2004,Rate,2.59624708,1.541067839,3.990847833
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2005,Rate,2.445658207,1.470910343,3.799661598
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2006,Rate,2.451607538,1.48333209,3.788997863
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2007,Rate,2.42294465,1.447573572,3.833741166
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2008,Rate,2.808004661,1.667817392,4.427877528
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2009,Rate,2.547546383,1.531849044,4.024189704
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2010,Rate,2.664871014,1.56436137,4.300917178
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2011,Rate,2.394412911,1.376823273,3.864788901
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2012,Rate,2.321873406,1.313497098,3.738047388
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2013,Rate,2.383511058,1.308079565,3.958311116
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2014,Rate,2.376517628,1.306751762,3.920506065
1,Deaths,130090,Canutama,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2015,Rate,2.352159806,1.2649655,4.014210679
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2001,Rate,4.063788896,2.286902005,6.406029735
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2002,Rate,4.225019066,2.396762227,6.489442649
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2003,Rate,4.422089044,2.487292669,6.867060742
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2004,Rate,4.31995372,2.475511975,6.693828945
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2005,Rate,4.278032773,2.440500944,6.627698721
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2006,Rate,4.306819808,2.438605513,6.709069473
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2007,Rate,4.304990527,2.499009224,6.755223161
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2008,Rate,4.552968012,2.550026392,7.179984287
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2009,Rate,4.504806878,2.510679919,7.188629895
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2010,Rate,4.657961721,2.544263289,7.592466809
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2011,Rate,4.298556888,2.404181549,7.09138158
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2012,Rate,4.164161568,2.212790197,6.942887537
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2013,Rate,4.287491677,2.302417521,7.267439752
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2014,Rate,4.310786976,2.257774898,7.474453255
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2015,Rate,4.33930009,2.173895861,7.707965482
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2001,Rate,2.494814431,1.352953086,4.09927991
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2002,Rate,2.503669489,1.370668714,4.113779805
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2003,Rate,2.521032696,1.397312967,4.118953962
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2004,Rate,2.536005377,1.413445609,4.159174993
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2005,Rate,2.478869941,1.410646839,4.064314976
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2006,Rate,2.489113315,1.378845599,4.142108444
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2007,Rate,2.482354913,1.394451593,4.166259728
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2008,Rate,2.550562275,1.38753261,4.232738805
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2009,Rate,2.438212674,1.319045276,4.134420807
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2010,Rate,2.633355346,1.440619159,4.447518861
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2011,Rate,2.32254613,1.219695528,3.902425373
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2012,Rate,2.150052465,1.109889294,3.763234028
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2013,Rate,2.240718631,1.133912657,3.923086106
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2014,Rate,2.194928443,1.1084744,3.948163585
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2015,Rate,2.18476785,1.05963935,4.022403472
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2001,Rate,3.297504292,2.183337268,4.73270991
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2002,Rate,3.394113674,2.258597948,4.789472228
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2003,Rate,3.508972785,2.347078773,4.978247496
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2004,Rate,3.462686123,2.320522319,4.890810944
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2005,Rate,3.420675217,2.269910998,4.85433757
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2006,Rate,3.43775122,2.309825626,4.804656689
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2007,Rate,3.421594455,2.275117289,4.841202193
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2008,Rate,3.584337121,2.427021944,5.164298066
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2009,Rate,3.50441609,2.310874886,5.053037983
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2010,Rate,3.673988893,2.401301172,5.400507281
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2011,Rate,3.342581859,2.161251846,4.943065991
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2012,Rate,3.194203622,2.046986908,4.799666631
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2013,Rate,3.296896361,2.077606513,5.041684713
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2014,Rate,3.284724851,2.005212392,5.117527175
1,Deaths,130100,Carauari,4752,Amazonas,298,HIV/AIDS,3,Both,27,Age-standardized,2015,Rate,3.294526204,1.999337255,5.22530197
1,Deaths,130110,Careiro,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2001,Rate,3.241683284,1.974405296,5.175056035
1,Deaths,130110,Careiro,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2002,Rate,3.353640948,2.037732337,5.317359444
1,Deaths,130110,Careiro,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2003,Rate,3.495131655,2.136131024,5.462259463
1,Deaths,130110,Careiro,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2004,Rate,3.502805105,2.129379283,5.359297194
1,Deaths,130110,Careiro,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2005,Rate,3.524920951,2.17501708,5.420658971
1,Deaths,130110,Careiro,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2006,Rate,3.533463989,2.17968845,5.400363532
1,Deaths,130110,Careiro,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2007,Rate,3.604101826,2.230267213,5.498775448
1,Deaths,130110,Careiro,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2008,Rate,4.251113817,2.608424299,6.594063152
1,Deaths,130110,Careiro,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2009,Rate,4.351724495,2.694176326,6.807904754
1,Deaths,130110,Careiro,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2010,Rate,4.332856719,2.56257338,6.80779501
1,Deaths,130110,Careiro,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2011,Rate,4.329504767,2.585240812,6.692844095
1,Deaths,130110,Careiro,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2012,Rate,4.419483858,2.605202875,7.071808241
1,Deaths,130110,Careiro,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2013,Rate,4.508762823,2.556458711,7.167114032
1,Deaths,130110,Careiro,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2014,Rate,4.538985429,2.598567352,7.284265381
1,Deaths,130110,Careiro,4752,Amazonas,298,HIV/AIDS,1,Male,27,Age-standardized,2015,Rate,4.623545854,2.601912371,7.652879047
1,Deaths,130110,Careiro,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2001,Rate,2.82037472,1.683905473,4.414098638
1,Deaths,130110,Careiro,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2002,Rate,2.839302901,1.718674766,4.385198264
1,Deaths,130110,Careiro,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2003,Rate,2.887972445,1.748948926,4.534138829
1,Deaths,130110,Careiro,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2004,Rate,3.039788613,1.84856026,4.710017883
1,Deaths,130110,Careiro,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2005,Rate,3.061397854,1.856722696,4.643643043
1,Deaths,130110,Careiro,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2006,Rate,3.076784435,1.898619809,4.825951744
1,Deaths,130110,Careiro,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2007,Rate,3.19899965,1.923146929,4.907494767
1,Deaths,130110,Careiro,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2008,Rate,3.719550386,2.239758338,5.814338631
1,Deaths,130110,Careiro,4752,Amazonas,298,HIV/AIDS,2,Female,27,Age-standardized,2009,Rate,3.717146518,2.180626936,5.707914136
